1.3683,0.4603
0.89,0.1449
1.1255,-0.4373
-0.3896,-0.5839
0.645,-0.0875
0.1294,1.0005
-0.2496,1.0457
-0.1885,0.2103
0.1176,-0.1575
-0.0461,-0.5723
-1.4325,0.0834
1.2243,0.1732
0.4651,-0.3702
0.3523,-0.2883
-0.7653,0.7295
-0.0764,-0.8861
-1.0295,0.5619
0.6455,1.1313
0.3736,0.8416
-0.8493,0.0237
-1.1143,1.7841
-0.1437,1.0898
1.157,-0.9551
-1.6662,1.6365
-2.5833,-0.6306
-0.09,0.3293
-1.0981,-0.0283
0.0521,-1.1445
0.1315,0.3248
-0.1595,-0.3001
-0.7318,0.8184
1.5554,-0.8673
0.7074,0.3909
-0.5749,0.6062
0.7727,0.1455
-0.8013,1.8328
-0.7148,0.0431
0.7312,-0.5031
0.6703,-1.0016
1.381,-0.5542
0.179,-1.7884
-0.0739,0.6484
0.4876,-1.0331
1.1106,-0.4358
-1.7927,0.3728
1.2741,0.8721
-0.0426,0.6868
-0.9387,-0.952
-0.6361,-1.0229
0.238,-3.1394
-1.153,-0.072
1.6746,-0.6658
-1.5373,-0.3739
1.0197,1.8554
0.5342,0.1664
-0.425,-0.0435
-1.887,0.0257
-0.0254,0.6284
1.1919,-0.0726
1.2185,-0.1206
1.5479,0.3906
0.9067,1.0652
0.489,0.8509
0.2426,0.3699
0.1498,-0.6392
-0.9568,0.6637
0.336,-0.682
0.3057,-0.123
-0.4352,0.538
0.1631,-0.4746
1.2057,0.1762
0.3778,-0.7431
0.0754,0.8901
-0.6157,0.5226
0.1776,1.2431
-0.0412,-1.7884
-0.017,-0.8076
0.228,-0.4067
1.2476,0.3887
0.2072,-1.1587
-0.9634,-0.492
-1.0328,0.6711
0.3304,-0.972
-0.5507,-0.1179
-0.2511,-0.546
1.6191,-0.6448
0.5834,0.2479
-0.9534,1.1411
1.0666,-0.9685
0.9242,1.2079
1.281,1.081
-1.0834,-0.2616
-1.9354,0.7871
0.1162,0.9152
-1.3823,1.0222
0.7295,-1.8638
-1.0344,0.8396
-1.1569,0.9754
0.7059,-0.7235
1.3148,-0.9121
0.4972,0.7958
-0.6373,0.9125
-0.1543,1.1929
0.3876,-0.8991
0.0882,0.4221
-0.2213,1.3667
0.2556,-1.0424
0.0219,0.6662
0.3865,-0.0268
0.1627,0.6488
-0.0732,2.4158
-0.4229,-1.6435
1.1506,-1.9803
-0.2988,-0.182
1.5375,-1.8945
0.4405,0.2247
-0.2949,-1.1794
-0.0937,0.6894
-0.9622,-1.4505
0.354,1.2988
1.8887,-0.3077
-1.1176,-0.7536
0.2728,-1.4381
0.0033,0.7275
1.1149,-0.7558
-0.5059,0.0482
0.5972,0.5311
1.2158,-1.0792
1.3498,-2.4508
2.5109,1.4328
0.6083,-2.3853
1.299,0.7919
-0.5886,0.507
-1.2337,0.1961
0.1542,-1.7898
-0.794,0.3746
0.5132,0.2835
0.3892,-1.7247
0.2381,-0.278
0.8007,0.2168
0.9794,-2.0388
-0.0122,-1.3079
-1.2074,-0.0505
-1.4613,-1.5921
1.1899,-1.9464
0.6094,-0.3285
-0.539,0.7281
0.6671,-0.085
1.227,-0.4968
0.1422,-1.6828
0.3708,0.253
-0.6205,0.3927
-1.7313,2.1574
-0.9695,-0.229
-0.3176,-0.6873
0.33,-0.9733
-0.1374,0.3825
0.5902,-0.3121
-1.375,0.8541
-0.7563,-0.4305
0.5597,-0.489
-0.6603,1.306
-1.977,1.0783
-0.817,1.7794
-0.0555,0.5535
-0.0941,-1.0966
0.5773,-0.214
-1.0918,-0.386
0.3852,-0.7335
2.0006,-0.0442
0.8678,-0.7562
1.1782,-1.0348
-0.1984,2.5003
-0.6333,0.7956
0.3369,0.072
-0.6115,0.3303
-0.4882,0.696
-0.2356,1.6006
-1.6946,-0.1857
-0.0532,-0.1168
0.22,0.1291
-0.0812,-0.3054
-0.6195,1.0214
-0.3019,-1.4409
-1.0181,-0.0882
-0.3762,0.9577
0.644,-1.0896
-2.0128,0.2694
-0.5953,-0.2677
0.7287,-0.8831
-0.104,-0.2523
-1.6866,1.331
0.858,0.0596
0.475,-0.1313
0.0378,0.2912
-0.456,-0.8818
0.1314,-0.028
-1.61,-0.7401
2.0681,1.1246
2.2524,0.6039
-0.2006,-0.0386
-0.8902,-0.3174
0.578,-0.1871
2.7698,0.3637
0.3757,1.2496
-1.0101,1.8764
0.9205,0.2636
-0.791,2.0839
1.965,-0.8888
0.1272,2.6431
1.6083,2.6073
0.6738,0.4272
0.32,0.6272
2.6039,1.3181
1.895,4.3067
0.0726,0.9704
0.4618,1.1216
0.838,2.8506
-0.3238,2.7542
0.4514,3.2276
-0.026,3.2731
1.8949,1.5417
1.9726,3.9996
1.5374,2.3844
1.8966,2.9881
1.1838,0.783
0.9361,5.0871
1.3624,1.6266
-0.1993,1.046
0.5905,-1.3092
1.7294,0.6715
-0.69,2.8767
-0.5129,1.1459
-0.207,2.1118
-0.2824,4.0829
0.9119,1.6611
0.7433,2.6792
2.1528,-2.1824
0.7135,1.1323
2.3764,1.5803
1.4477,1.2214
1.3888,0.8261
0.9273,2.7803
-2.104,1.6004
1.2944,0.2786
1.855,1.9384
0.8314,2.8307
2.3025,1.8095
1.2191,2.2519
0.9644,4.4751
2.322,1.4969
0.2345,3.3659
0.3615,2.4126
1.5183,-0.453
0.32,2.118
0.1619,2.0334
1.5259,3.6237
1.0935,3.041
-0.1468,1.3132
1.9845,1.5151
0.2203,3.3737
2.3511,2.7509
0.7002,1.7356
0.0537,4.8838
0.2101,3.3564
0.6593,-0.2677
-0.4419,1.2873
1.7928,4.7615
-1.1308,2.5523
1.8618,1.8684
0.7706,1.7059
-0.6395,-1.6051
0.3133,1.0113
0.2523,2.014
0.6781,5.041
1.4192,1.3799
1.3475,1.9311
-0.7322,-0.2396
1.1248,0.9283
2.3908,2.3629
-0.3322,2.0778
-0.1125,3.0007
1.8687,2.7946
0.7376,3.8303
2.4532,2.9217
0.2807,3.1771
1.6674,2.1305
1.7068,3.7037
0.5979,0.6479
1.6792,4.1466
1.037,0.6763
1.5338,-0.6324
0.0653,4.1449
1.1898,1.7949
0.7493,1.6096
1.4586,1.0179
1.7651,3.5963
0.9517,0.9074
1.4325,2.5486
1.4404,-0.7794
1.6857,2.191
0.3665,1.5456
1.4288,1.7419
1.6266,2.6882
1.2167,1.9278
-1.122,1.9488
1.9667,0.9595
0.0914,2.529
1.5176,2.6099
0.1586,2.5399
0.6221,-0.1839
1.1256,1.0421
0.8202,0.9991
0.6692,3.2423
-0.0029,1.5422
2.2753,1.9791
1.4509,1.8498
0.784,0.4482
1.3445,4.5782
0.4639,4.0152
1.874,3.4383
2.018,1.8307
1.3688,-0.683
1.2448,0.8095
-0.2099,3.1113
-0.8606,1.6079
1.7838,0.8739
0.8095,3.7567
0.6509,3.9898
0.1753,2.0355
1.8424,4.2505
-0.1999,1.0076
-0.1456,0.5009
1.7486,1.3878
1.2688,0.3175
-0.0219,1.6092
0.8367,1.6386
2.1,2.379
1.1896,1.4071
1.2862,2.4001
1.2695,1.3575
-1.1722,0.7933
0.5633,4.186
-1.1552,3.5582
1.5003,2.7243
1.6055,1.7246
-1.3915,0.8987
1.1436,2.9821
0.1047,1.8292
0.5947,3.7961
-0.1338,3.1435
0.914,3.4471
2.2204,3.862
-0.7362,2.741
1.4965,2.3582
1.876,2.7672
-0.4961,4.2266
2.4875,0.5527
1.2125,1.6831
1.0466,3.2157
0.5346,1.4016
1.4409,2.1225
-1.9702,1.8419
-0.4744,4.8432
2.6959,2.4
2.1911,3.5564
2.3214,0.5162
0.3354,2.6776
-0.2528,0.0593
-1.1494,1.5015
1.3908,0.9809
1.7706,3.1018
2.8075,1.4323
0.417,-0.6026
1.8377,3.5038
0.4882,2.8105
2.3634,3.3159
-0.2296,2.8661
1.8667,2.5558
-1.3845,0.6234
0.8182,1.6002
3.6967,1.4943
1.6973,1.6988
2.657,1.6406
1.3901,3.1313
0.0168,1.5479
0.3725,0.7339
1.5468,3.0491
1.2637,0.9467
-0.3084,1.3486
2.5969,1.0544
0.546,1.629
1.6525,1.2266
1.952,1.2981
1.175,0.5928
-0.0071,3.8157
0.4393,1.9854
3.3801,0.7716
2.111,-0.9946
2.1082,1.165
0.186,-0.185
-1.9637,2.4472
-0.2725,2.4806
0.0808,2.1277
0.2761,1.7213
1.1573,2.2715
0.9528,1.5125
0.1952,1.4992
